,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Units Enrolled,Total Units Approved,Approval Rate,Improvement in Grades,Economic Hardship,Total Units without Evaluations
67,1,44,1,9003,1,39,4.875197323201151,1,19,37,9,9,4.875197323201151,1,0,0,1,1,0,3.1780538303479458,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.6079667425452273,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.597384633214691,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,-0.14285714285714235,6.790000000000001,0
68,1,1,3,9147,1,1,4.836281906951478,1,1,38,7,7,4.796616650559047,0,0,1,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.501435951739211,0.0,0.0,1.791759469228055,2.3978952727983707,1.6094379124341003,2.463853240590168,1.3862943611198906,2.8449093838194073,0.262364264467491,-2.525728644308256,0,10,9,0.9,-0.4499999999999993,17.42,3
69,1,39,1,9254,1,1,5.081404364984463,1,19,37,7,10,4.61512051684126,0,0,0,1,1,0,3.295836866004329,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.5649493574615367,0.0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.468099531471619,0.0,2.617395832834079,1.547562508716013,,1,12,11,0.9166666666666666,-1.1999999999999993,18.099999999999998,0
70,1,17,1,9147,1,1,5.003946305945459,1,38,37,5,5,4.90527477843843,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.302585092994046,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,1,10,0,0.0,0.0,9.879999999999999,0
71,1,17,1,9500,1,1,5.017279836814924,1,37,19,8,4,4.881285622068407,0,0,0,1,1,0,3.2188758248682006,0,0.0,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.563024429051952,0.0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.691243082785829,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,15,15,1.0,1.7750000000000004,12.809999999999999,0
72,1,1,1,171,1,1,4.955827057601261,1,19,19,5,10,4.918520005188451,1,0,0,1,1,0,2.995732273553991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803360380906535,1.33500106673234,,0,0,0,,0.0,22.36,0
73,1,17,4,9254,1,1,4.77912349311153,1,38,37,5,7,4.724729421045731,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.9459101490553132,2.5649493574615367,1.3862943611198906,2.538973871058276,0.0,0.0,1.9459101490553132,2.5649493574615367,0.6931471805599453,2.5649493574615367,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,12,4,0.3333333333333333,0.3333333333333339,11.11,0
74,1,1,2,9773,1,1,4.962844630259907,1,38,38,9,9,4.897093252697127,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.5902671654458267,0.0,0.0,1.9459101490553132,2.4849066497880004,1.3862943611198906,2.5902671654458267,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,9,0.75,0.0,10.46,0
75,1,17,3,9147,1,1,4.795790545596741,1,19,19,4,7,4.757891273005756,1,0,1,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.1972245773362196,1.3862943611198906,2.4277482359480516,0.0,0.0,1.791759469228055,2.4849066497880004,1.3862943611198906,2.472930458741285,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,10,6,0.6,0.5238095238095237,10.46,0
76,1,18,4,9254,1,1,4.672828834461906,1,19,37,7,7,4.672828834461906,1,0,0,1,1,1,3.091042453358316,0,0.0,1.9459101490553132,2.1972245773362196,1.6094379124341003,2.4423470353692043,0.0,0.0,1.9459101490553132,2.4849066497880004,0.6931471805599453,2.4849066497880004,0.0,2.341805806147327,-1.6094379124341005,,0,12,5,0.4166666666666667,0.5,11.719999999999999,0
77,1,17,4,9773,1,1,4.804021044733257,1,1,19,9,8,4.798266815950004,1,0,1,1,1,1,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6855773452501515,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.662587827025453,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,-0.33333333333333215,6.790000000000001,0
78,1,17,4,9500,1,1,5.017279836814924,1,38,37,9,9,4.881285622068407,0,0,0,1,1,1,3.1354942159291497,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.762718745301008,0.0,0.0,2.1972245773362196,2.302585092994046,2.1972245773362196,2.7760549302162674,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,15,15,1.0,0.21269841269841372,17.42,0
79,2,39,1,8014,0,1,4.795790545596741,1,37,37,9,6,4.770684624465665,0,0,0,1,1,0,3.5263605246161616,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.5649493574615367,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.538973871058276,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,12,1.0,-0.3333333333333339,10.46,0
80,1,1,6,9853,1,1,4.74493212836325,1,19,19,9,9,4.711330381816482,1,0,0,1,1,0,3.044522437723423,0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.580216829592325,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.580216829592325,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,12,10,0.8333333333333334,0.0,10.46,0
81,1,39,1,9991,0,2,4.948759890378168,1,3,3,2,2,5.054333149361975,1,0,0,1,1,0,3.58351893845611,0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,6,0,0.0,0.0,10.46,1
82,1,39,1,9003,1,4,5.081404364984463,1,3,3,4,2,5.200704537681037,0,0,1,1,1,0,3.2188758248682006,0,1.9459101490553132,2.5649493574615367,2.8903717578961645,1.9459101490553132,2.5776883832389665,0.0,2.0794415416798357,2.5649493574615367,2.70805020110221,2.3978952727983707,2.6602595372658615,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,24,16,0.6666666666666666,1.1333333333333346,11.11,0
83,1,17,1,9254,1,1,4.795790545596741,1,19,19,4,4,4.840242308167575,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.5649493574615367,0.0,0.0,1.791759469228055,2.1972245773362196,1.3862943611198906,2.512305623976115,0.0,2.617395832834079,1.547562508716013,,1,10,8,0.8,-0.6666666666666661,18.099999999999998,0
84,2,39,1,8014,0,1,4.875197323201151,1,37,37,9,6,4.709530201312334,1,0,0,1,0,0,3.5263605246161616,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.4849066497880004,0.0,0.0,1.9459101490553132,2.4849066497880004,1.791759469228055,2.4849066497880004,0.0,2.341805806147327,-1.6094379124341005,,2,12,11,0.9166666666666666,0.0,11.719999999999999,0
85,1,42,1,9500,1,1,5.081404364984463,1,37,38,9,7,5.087596335232384,1,0,0,1,0,1,3.1354942159291497,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.644755350729896,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.644755350729896,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,16,14,0.875,0.0,10.46,0
86,1,39,1,9670,1,1,4.795790545596741,1,1,19,4,5,4.61512051684126,0,0,0,1,0,1,3.258096538021482,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.4423470353692043,0.0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.533696813957432,0.0,2.341805806147327,-1.6094379124341005,,2,10,9,0.9,1.0999999999999996,11.719999999999999,0
87,1,17,1,9070,1,1,4.8283137373023015,1,19,38,4,0,4.775756486563625,1,0,0,1,1,0,3.044522437723423,0,0.0,1.9459101490553132,2.302585092994046,1.9459101490553132,2.456735772821304,0.6931471805599453,0.0,1.9459101490553132,1.9459101490553132,1.791759469228055,2.501435951739211,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,12,11,0.9166666666666666,0.5333333333333332,9.879999999999999,1
88,1,1,6,9147,1,1,4.969813299576001,1,38,37,9,9,4.865224091322398,1,0,0,1,1,0,3.1780538303479458,0,0.0,1.791759469228055,1.9459101490553132,1.6094379124341003,2.70805020110221,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.6946271807700692,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,10,9,0.9,-0.1999999999999993,9.68,0
89,1,43,2,9119,1,1,4.7535901911063645,1,38,19,9,6,4.729156165769083,1,0,1,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.302585092994046,1.0986122886681098,2.3978952727983707,0.0,0.0,1.791759469228055,2.302585092994046,0.0,0.0,0.0,2.803360380906535,1.33500106673234,,1,10,2,0.2,-10.0,22.36,0
90,1,39,1,9500,1,1,4.898585790287632,1,1,1,4,10,4.623010104116422,0,0,0,1,1,0,3.2188758248682006,0,0.0,2.0794415416798357,2.9444389791664403,0.0,0.0,0.0,0.0,2.0794415416798357,2.0794415416798357,0.0,0.0,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,14,0,0.0,0.0,12.809999999999999,0
91,1,17,2,9773,1,1,4.898585790287632,41,19,1,9,9,4.663439094112067,1,0,0,0,0,0,3.091042453358316,1,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.70805020110221,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6741486494265287,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,-0.5,6.790000000000001,0
92,1,15,1,9130,1,1,4.898585790287632,41,1,1,4,4,4.61512051684126,0,0,0,1,0,0,3.295836866004329,1,0.0,1.9459101490553132,2.0794415416798357,1.0986122886681098,2.5649493574615367,0.6931471805599453,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,12,2,0.16666666666666666,-12.0,6.790000000000001,1
93,2,39,1,9853,1,10,4.898585790287632,1,37,34,0,0,4.757891273005756,0,0,0,1,0,0,3.6888794541139363,0,0.0,1.9459101490553132,2.5649493574615367,1.3862943611198906,2.614959778036198,0.0,0.0,1.9459101490553132,2.70805020110221,0.0,0.0,0.6931471805599453,2.151762203259462,1.2809338454620642,0.2776317365982795,0,12,3,0.25,-12.666666666666666,9.879999999999999,1
94,2,39,1,8014,0,1,4.898585790287632,1,37,19,9,9,4.74493212836325,0,0,0,1,0,0,3.8066624897703196,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,2.1972245773362196,2.5552874465497997,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.5902671654458267,0.0,2.617395832834079,1.547562508716013,,2,14,14,1.0,0.4583333333333339,18.099999999999998,0
95,1,15,1,9119,1,1,4.875197323201151,26,38,3,9,2,4.927253685157205,1,0,0,1,1,0,2.995732273553991,1,0.0,1.791759469228055,2.302585092994046,1.791759469228055,2.70805020110221,0.0,0.0,1.791759469228055,2.4849066497880004,1.3862943611198906,2.6567569067146595,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,1,10,8,0.8,-0.75,12.809999999999999,0
96,1,1,5,9773,1,1,4.912654885736052,1,37,1,5,5,4.835487941050301,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6855773452501515,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.662587827025453,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,-0.33333333333333215,6.790000000000001,0
97,1,1,5,9500,1,1,4.890349128221754,1,37,37,7,7,4.798266815950004,1,0,0,1,0,1,2.9444389791664403,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.691243082785829,0.0,0.0,2.1972245773362196,2.302585092994046,2.1972245773362196,2.7394053034495407,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,15,15,1.0,0.7277777777777796,11.11,0
98,1,1,1,9085,1,1,4.912654885736052,1,1,2,9,1,4.907494535176743,1,0,0,1,0,0,2.995732273553991,0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.7212954278522306,1.0986122886681098,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.6946271807700692,0.0,2.617395832834079,1.547562508716013,,1,10,10,1.0,-0.3999999999999986,18.099999999999998,2
99,1,1,4,9500,1,1,4.7535901911063645,1,3,3,2,2,4.722953221644475,1,0,1,0,0,0,2.995732273553991,0,0.0,2.0794415416798357,2.3978952727983707,1.6094379124341003,2.561867690924129,0.0,0.0,2.0794415416798357,2.0794415416798357,0.0,0.0,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,14,4,0.2857142857142857,-11.96,12.809999999999999,0
100,1,53,1,9085,1,42,4.875197323201151,1,38,38,9,9,4.86599480426999,0,0,0,1,0,0,3.091042453358316,0,2.0794415416798357,2.3978952727983707,2.5649493574615367,2.1972245773362196,2.630088659632498,0.0,1.6094379124341003,2.302585092994046,2.70805020110221,1.791759469228055,2.667228206581955,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,19,13,0.6842105263157895,0.5250000000000004,6.790000000000001,0
101,1,1,4,171,1,1,4.898585790287632,1,1,1,9,10,4.709530201312334,1,0,0,1,0,0,3.044522437723423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,0,0,,0.0,17.42,0
102,2,39,1,8014,0,1,4.875197323201151,1,37,37,6,5,4.740574822994295,1,0,0,1,0,0,3.6109179126442243,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,12,0,0.0,0.0,11.719999999999999,0
103,4,39,1,9003,1,12,4.898585790287632,1,37,37,9,6,5.081404364984463,0,0,0,1,0,0,3.784189633918261,0,2.6390573296152584,2.9444389791664403,2.995732273553991,2.9444389791664403,2.749293159636259,0.0,2.3978952727983707,2.6390573296152584,2.70805020110221,2.6390573296152584,2.7233176732329984,0.6931471805599453,2.803360380906535,1.33500106673234,,2,31,31,1.0,-0.4008097165991895,22.36,1
104,1,18,1,9853,1,1,4.820281565605037,1,19,19,9,7,4.774068722449905,1,0,0,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,12,0,0.0,0.0,9.68,0
105,1,51,1,9070,1,1,4.875197323201151,1,3,1,2,8,4.81380905109942,0,0,1,1,0,0,3.044522437723423,0,1.6094379124341003,2.3978952727983707,2.5649493574615367,2.3978952727983707,2.6390573296152584,0.0,1.791759469228055,2.4849066497880004,2.4849066497880004,2.4849066497880004,2.5857113489099657,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,21,21,1.0,-0.7272727272727284,9.68,0
106,1,1,2,9238,1,1,4.812184355372417,1,37,38,4,7,4.7808027546312495,1,0,0,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,12,0,0.0,0.0,17.42,0
107,1,1,1,9085,1,1,4.736198448394496,1,1,1,4,4,4.679349584162343,1,0,0,1,0,0,3.044522437723423,0,0.0,1.9459101490553132,2.772588722239781,1.6094379124341003,2.7212954278522306,0.0,0.0,1.9459101490553132,2.8903717578961645,1.6094379124341003,2.6567569067146595,0.0,2.803360380906535,1.33500106673234,,0,12,8,0.6666666666666666,-0.9499999999999993,22.36,0
108,1,1,5,9500,1,1,4.718498871295094,1,3,4,4,3,4.693181063310805,1,0,0,1,0,0,3.044522437723423,0,1.0986122886681098,2.0794415416798357,2.302585092994046,1.9459101490553132,2.6579258139196416,0.0,0.0,2.0794415416798357,2.3978952727983707,1.791759469228055,2.5877640352277083,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,14,11,0.7857142857142857,-0.966666666666665,11.11,0
109,1,17,2,9853,1,1,4.898585790287632,1,19,1,9,3,4.68213122712422,1,0,0,1,0,0,3.044522437723423,0,0.0,2.0794415416798357,2.5649493574615367,1.9459101490553132,2.538973871058276,0.0,0.0,2.0794415416798357,2.3978952727983707,1.3862943611198906,2.6390573296152584,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,1,14,9,0.6428571428571429,1.333333333333334,17.42,0
110,1,1,1,9238,1,1,4.962844630259907,1,37,37,6,7,4.920710586568268,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.6984807500860595,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.772588722239781,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,12,1.0,1.1428571428571423,12.809999999999999,0
111,1,17,2,9147,1,1,4.820281565605037,1,1,38,4,7,4.7561730595246186,1,0,0,1,0,1,2.9444389791664403,0,0.0,1.791759469228055,2.302585092994046,1.3862943611198906,2.6390573296152584,0.0,0.0,1.791759469228055,2.4849066497880004,1.3862943611198906,2.4849066497880004,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,1,10,6,0.6,-2.0,6.790000000000001,0
112,1,1,1,9085,1,1,4.882801922586371,1,19,19,9,9,4.9473404437239425,1,0,0,1,0,0,2.995732273553991,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.667228206581955,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.624668592163159,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,10,10,1.0,-0.5999999999999996,10.46,0
113,1,1,3,9773,1,1,5.0689042022202315,1,1,38,4,7,5.062595033026967,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.614959778036198,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6079667425452273,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,12,1.0,-0.0952380952380949,10.46,0
114,1,17,2,9500,1,1,4.812184355372417,1,37,37,9,9,4.882801922586371,1,0,0,1,0,0,2.9444389791664403,0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.6039234918933123,0.6931471805599453,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.6039234918933123,0.6931471805599453,2.151762203259462,1.2809338454620642,0.2776317365982795,0,14,12,0.8571428571428571,0.0,9.879999999999999,2
115,1,43,1,9500,1,1,4.875197323201151,1,38,38,9,5,4.61512051684126,0,0,0,1,0,0,3.044522437723423,0,0.0,2.0794415416798357,2.4849066497880004,1.9459101490553132,2.535018691215348,0.0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.6390573296152584,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,1,14,13,0.9285714285714286,1.3833333333333329,12.809999999999999,0
116,1,17,1,9238,1,1,5.043425116919247,1,19,37,9,7,4.951592753462473,1,0,0,1,0,1,3.044522437723423,0,0.0,1.9459101490553132,2.6390573296152584,1.0986122886681098,2.3978952727983707,0.0,0.0,1.9459101490553132,2.5649493574615367,1.6094379124341003,2.463853240590168,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,1,12,6,0.5,0.75,9.879999999999999,0
117,1,17,1,9147,1,1,4.795790545596741,1,19,19,3,3,4.739701078945697,0,0,0,1,0,0,3.044522437723423,0,0.0,1.791759469228055,2.4849066497880004,1.3862943611198906,2.4277482359480516,0.0,0.0,1.791759469228055,2.3978952727983707,1.3862943611198906,2.456735772821304,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,1,10,6,0.6,0.33333333333333215,11.11,0
118,1,1,2,9085,1,1,4.948759890378168,1,37,38,9,7,4.927253685157205,0,0,0,1,0,0,2.9444389791664403,0,0.0,1.791759469228055,2.5649493574615367,1.791759469228055,2.649209701079277,1.0986122886681098,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.517696472610991,0.0,2.341805806147327,-1.6094379124341005,,2,10,10,1.0,-1.742857142857142,11.719999999999999,2
119,1,1,1,9147,1,1,4.852030263919617,1,2,19,4,5,4.810557015713042,0,0,0,1,0,0,2.9444389791664403,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.6100697927420065,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.70805020110221,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,10,10,1.0,1.4000000000000004,9.68,0
120,1,17,1,9254,1,1,4.898585790287632,1,1,1,4,5,4.882801922586371,1,0,0,1,0,0,3.091042453358316,0,0.0,1.9459101490553132,2.5649493574615367,1.3862943611198906,2.4849066497880004,0.0,0.0,1.9459101490553132,2.5649493574615367,1.0986122886681098,2.4849066497880004,0.0,2.341805806147327,-1.6094379124341005,,0,12,5,0.4166666666666667,0.0,11.719999999999999,0
121,1,1,2,9147,1,1,4.795790545596741,1,19,19,9,7,4.784152841516532,1,0,0,1,0,0,2.995732273553991,0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.468099531471619,0.0,0.0,1.791759469228055,2.302585092994046,1.6094379124341003,2.505525936990736,1.0986122886681098,2.8449093838194073,0.262364264467491,-2.525728644308256,2,10,9,0.9,0.4499999999999993,17.42,2
122,1,1,1,171,1,1,4.927253685157205,1,3,19,2,9,4.814620410170298,0,0,0,1,0,0,2.995732273553991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,0,0,,0.0,10.46,0
123,1,1,1,9670,1,1,4.882801922586371,1,38,38,9,9,4.859036909945142,0,0,0,1,0,1,2.995732273553991,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.624668592163159,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.7212954278522306,0.0,2.341805806147327,-1.6094379124341005,,2,10,10,1.0,1.3999999999999986,11.719999999999999,0
124,1,1,1,9085,1,1,4.875197323201151,1,19,38,4,7,4.8064770426931265,1,0,0,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,2.772588722239781,1.9459101490553132,2.719100037288795,0.0,0.0,1.9459101490553132,2.6390573296152584,1.9459101490553132,2.580216829592325,0.0,2.803360380906535,1.33500106673234,,2,12,12,1.0,-1.9666666666666668,22.36,0
125,1,17,6,9556,1,1,4.812184355372417,1,1,1,4,5,4.771531723203316,1,0,0,1,0,0,2.995732273553991,0,0.0,2.0794415416798357,2.5649493574615367,1.791759469228055,2.5726122302071057,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,14,5,0.35714285714285715,-12.1,12.809999999999999,0
126,1,44,1,9085,1,39,5.081404364984463,1,37,37,9,9,5.081404364984463,1,0,0,1,0,0,3.044522437723423,0,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.719100037288795,0.0,0.6931471805599453,1.9459101490553132,2.8903717578961645,1.791759469228055,2.6931245508855346,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,11,0.9166666666666666,-0.38888888888888573,11.11,0
